SetID,Job Code,Eff Date,Sal End Date,Salary SetID,Sal Plan,Grade,Step,Biweekly High Rate,Biweekly Low Rate,Union Code,Extended Step,Pay Type
COMMN,6270,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07345,1,$3289.00,$3998.00,21,0,B
COMMN,6272,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07545,1,$3626.00,$4407.00,21,0,B
COMMN,6274,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,6274F,1,$3998.00,$4859.00,21,6,B
COMMN,6281,07/01/2009 12:00:00 AM,12/25/2009 12:00:00 AM,COMMN,SFM,6281F,1,$4638.00,$4638.00,21,0,B
COMMN,6317,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06730,1,$2435.00,$2960.00,21,0,B
COMMN,6318,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07130,1,$2960.00,$3597.00,21,0,B
COMMN,6319,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07330,1,$3263.00,$3966.00,21,0,B
COMMN,6331,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07380,1,$3346.00,$4067.00,930,0,B
COMMN,6333,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07580,1,$3689.00,$4484.00,930,0,B
COMMN,6334,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07780,1,$4067.00,$4943.00,929,0,B
COMMN,6335,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07990,1,$4500.00,$5469.00,21,0,B
COMMN,7108,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07220,5,$3093.00,$3760.00,3,0,B
COMMN,7110,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07115,5,$2940.00,$3574.00,3,0,B
COMMN,7120,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7120F,1,$4212.00,$4212.00,39,0,B
COMMN,7123,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07510,1,$3566.00,$4334.00,351,0,B
COMMN,7125,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07645,1,$3807.00,$4627.00,351,0,B
COMMN,7126,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07290,5,$3199.00,$3888.00,130,0,B
SFMTA,7130,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7130F,1,$4969.00,$4969.00,351,0,B
COMMN,7132,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07590,1,$3703.00,$4500.00,21,0,B
COMMN,7134,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07650,5,$3815.00,$4637.00,38,0,B
COMMN,7136,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07540,5,$3618.00,$4397.00,38,0,B
COMMN,7140,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07660,1,$3836.00,$4662.00,351,0,B
COMMN,7150,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07800,1,$4106.00,$4991.00,351,0,B
COMMN,7203,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7203F,1,$3600.00,$3600.00,39,0,B
COMMN,7204,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07670,1,$3851.00,$4681.00,38,0,B
COMMN,7205,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7205F,1,$3671.00,$3671.00,39,0,B
COMMN,7208,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07320,5,$3248.00,$3948.00,3,0,B
COMMN,7210,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07215,5,$3087.00,$3752.00,3,0,B
COMMN,7211,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07200,1,$3064.00,$3724.00,790,0,B
SFMTA,7212,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07995,1,$4514.00,$5486.00,351,0,B
COMMN,7213,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07390,5,$3359.00,$4082.00,38,0,B
SFMTA,7214,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07690,1,$3888.00,$4725.00,6,0,B
COMMN,7215,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06405,5,$2079.00,$2527.00,261,0,B
SFMTA,7216,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07490,1,$3527.00,$4286.00,6,0,B
COMMN,7218,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7218F,1,$2709.00,$2709.00,790,0,H
COMMN,7219,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06450,1,$2124.00,$2582.00,790,0,B
COMMN,7220,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06935,5,$2693.00,$3273.00,261,0,B
COMMN,7221,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07145,5,$2983.00,$3626.00,3,0,B
SFMTA,7223,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7223F,1,$4549.00,$4549.00,39,0,B
SFMTA,7225,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7225F,1,$3883.00,$3883.00,130,0,B
COMMN,7226,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07270,5,$3169.00,$3851.00,236,0,B
COMMN,7227,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07080,1,$2890.00,$3513.00,790,0,B
SFMTA,7228,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7228F,1,$4284.00,$4284.00,130,0,B
COMMN,7229,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07230,5,$3108.00,$3777.00,6,0,B
COMMN,7232,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7232F,1,$3330.00,$3330.00,130,0,B
COMMN,7233,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07270,5,$3169.00,$3851.00,718,0,B
SFMTA,7235,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07300,1,$3217.00,$3910.00,6,0,B
COMMN,7236,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07270,5,$3169.00,$3851.00,236,0,B
COMMN,7238,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07330,5,$3263.00,$3966.00,6,0,B
COMMN,7239,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07590,5,$3703.00,$4500.00,38,0,B
COMMN,7240,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06790,5,$2507.00,$3047.00,38,0,B
SFMTA,7241,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7241F,1,$3883.00,$3883.00,130,0,B
COMMN,7242,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7242F,5,$2685.00,$3446.00,4,0,B
COMMN,7243,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06690,1,$2388.00,$2902.00,790,0,B
COMMN,7244,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06990,1,$2764.00,$3359.00,6,0,B
COMMN,7245,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7245F,1,$4046.00,$4046.00,39,0,B
COMMN,7246,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07235,5,$3117.00,$3788.00,261,0,B
COMMN,7247,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07560,5,$3653.00,$4440.00,104,0,B
COMMN,7248,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07590,5,$3703.00,$4500.00,38,0,B
COMMN,7249,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7249F,1,$3883.00,$3883.00,130,0,B
COMMN,7250,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07390,5,$3359.00,$4082.00,38,0,B
SFMTA,7251,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06815,1,$2539.00,$3087.00,216,0,B
COMMN,7252,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7252F,1,$4046.00,$4046.00,39,0,B
SFMTA,7253,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07290,1,$3199.00,$3888.00,6,0,B
COMMN,7254,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7254F,1,$3883.00,$3883.00,130,0,B
COMMN,7255,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07230,5,$3108.00,$3777.00,6,0,B
SFMTA,7256,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07290,5,$3199.00,$3888.00,6,0,B
COMMN,7257,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07230,5,$3108.00,$3777.00,6,0,B
COMMN,7258,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7258F,5,$3883.00,$3883.00,130,0,B
COMMN,7259,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06730,1,$2435.00,$2960.00,790,0,B
COMMN,7262,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7262F,1,$3819.00,$3819.00,39,0,B
COMMN,7263,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07460,1,$3479.00,$4229.00,351,0,B
SFMTA,7264,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7264F,1,$3883.00,$3883.00,130,0,B
COMMN,7268,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06520,1,$2199.00,$2672.00,790,0,B
COMMN,7270,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06520,1,$2199.00,$2672.00,790,0,B
COMMN,7272,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07470,5,$3493.00,$4246.00,236,0,B
COMMN,7273,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07450,5,$3460.00,$4206.00,6,0,B
SFMTA,7274,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07450,1,$3460.00,$4206.00,6,0,B
COMMN,7275,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07450,5,$3460.00,$4206.00,6,0,B
COMMN,7276,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07550,5,$3633.00,$4416.00,6,0,B
COMMN,7277,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07480,5,$3513.00,$4270.00,130,0,B
COMMN,7278,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07140,5,$2977.00,$3618.00,4,0,B
SFMTA,7279,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07450,5,$3460.00,$4206.00,6,0,B
COMMN,7281,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07055,5,$2855.00,$3470.00,261,0,B
COMMN,7282,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07020,1,$2806.00,$3410.00,790,0,B
SFMTA,7283,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07140,1,$2977.00,$3618.00,351,0,B
COMMN,7284,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07590,5,$3703.00,$4500.00,38,0,B
COMMN,7285,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07450,5,$3460.00,$4206.00,6,0,B
SFMTA,7286,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7286F,1,$3382.00,$3382.00,39,0,B
COMMN,7287,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07590,5,$3703.00,$4500.00,6,0,B
COMMN,7302,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06060,1,$1756.00,$2135.00,790,0,B
COMMN,7303,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06170,1,$1853.00,$2252.00,250,0,B
SFMTA,7305,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06630,5,$2319.00,$2819.00,130,0,B
COMMN,7306,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7306F,1,$2923.00,$2923.00,130,0,B
COMMN,7307,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07030,5,$2819.00,$3426.00,7,0,B
COMMN,7308,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07230,5,$3108.00,$3777.00,6,0,B
COMMN,7309,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7309F,1,$2923.00,$2923.00,130,0,B
COMMN,7311,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06590,5,$2274.00,$2764.00,580,0,B
COMMN,7313,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7313F,1,$2954.00,$2954.00,130,0,B
COMMN,7315,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7315F,1,$3522.00,$3522.00,130,0,B
COMMN,7316,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07170,1,$3018.00,$3668.00,38,0,B
COMMN,7317,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07470,1,$3493.00,$4246.00,38,0,B
COMMN,7318,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07290,5,$3199.00,$3888.00,6,0,B
COMMN,7319,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06760,5,$2472.00,$3005.00,6,0,B
SFMTA,7322,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7322F,1,$3522.00,$3522.00,130,0,B
COMMN,7324,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06170,1,$1853.00,$2252.00,250,0,B
COMMN,7325,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7325F,1,$3147.00,$3147.00,130,0,B
COMMN,7326,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06860,5,$2596.00,$3155.00,718,0,B
COMMN,7328,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07015,5,$2800.00,$3403.00,3,0,B
COMMN,7329,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07450,5,$3460.00,$4206.00,6,0,B
COMMN,7330,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7330F,1,$3173.00,$3173.00,130,0,B
COMMN,7332,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06790,5,$2507.00,$3047.00,130,0,B
COMMN,7333,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7333F,1,$1880.00,$2748.00,39,0,B
COMMN,7334,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7334F,1,$2893.00,$2893.00,39,0,B
COMMN,7335,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7335F,1,$3279.00,$3279.00,39,0,B
COMMN,7336,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07290,1,$3199.00,$3888.00,21,0,B
COMMN,7337,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07070,5,$2874.00,$3493.00,130,0,B
COMMN,7338,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7338F,5,$2621.00,$3873.00,6,0,B
COMMN,7339,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7339F,1,$2074.00,$3031.00,39,0,B
SFMTA,7340,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7340F,1,$3522.00,$3522.00,130,0,B
COMMN,7341,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7341F,1,$3190.00,$3190.00,39,0,B
COMMN,7342,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06840,5,$2571.00,$3126.00,236,0,B
COMMN,7343,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7343F,1,$3611.00,$3611.00,39,0,B
COMMN,7344,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06840,5,$2571.00,$3126.00,236,0,B
COMMN,7345,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07080,5,$2890.00,$3513.00,6,0,B
COMMN,7346,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06670,5,$2365.00,$2874.00,4,0,B
COMMN,7347,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07150,5,$2989.00,$3633.00,38,0,B
COMMN,7348,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07150,5,$2989.00,$3633.00,38,0,B
COMMN,7349,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07390,5,$3359.00,$4082.00,38,0,B
COMMN,7350,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7350F,1,$3873.00,$3873.00,1,0,B
COMMN,7353,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06590,1,$2274.00,$2764.00,38,0,B
COMMN,7355,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7355F,1,$2317.00,$2951.00,216,0,B
COMMN,7358,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06940,5,$2700.00,$3282.00,236,0,B
COMMN,7360,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07150,5,$2989.00,$3633.00,38,0,B
COMMN,7361,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07050,1,$2847.00,$3460.00,66,0,B
COMMN,7362,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07260,1,$3155.00,$3836.00,790,0,B
COMMN,7363,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06980,5,$2752.00,$3346.00,6,0,B
SFMTA,7364,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06610,1,$2297.00,$2793.00,6,0,B
SFMTA,7365,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06860,1,$2596.00,$3155.00,6,0,B
SFMTA,7366,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7366F,1,$3391.00,$3648.00,6,0,B
COMMN,7368,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07560,1,$3653.00,$4440.00,790,0,B
COMMN,7370,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06495,5,$2172.00,$2640.00,3,0,B
SFMTA,7371,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06790,1,$2507.00,$3047.00,6,0,B
COMMN,7372,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7372F,1,$3190.00,$3190.00,39,0,B
COMMN,7373,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7373F,1,$3611.00,$3611.00,39,0,B
COMMN,7375,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7375F,1,$2074.00,$3031.00,39,0,B
COMMN,7376,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07160,5,$3005.00,$3653.00,104,0,B
COMMN,7377,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06980,5,$2752.00,$3346.00,16,0,B
COMMN,7378,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06670,5,$2365.00,$2874.00,7,0,B
SFMTA,7380,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07090,1,$2902.00,$3527.00,6,0,B
COMMN,7381,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7381F,1,$2923.00,$2923.00,130,0,B
COMMN,7382,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7382F,1,$3522.00,$3522.00,130,0,B
COMMN,7384,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06240,1,$1918.00,$2332.00,790,0,B
COMMN,7387,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06430,5,$2104.00,$2557.00,130,0,B
COMMN,7388,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07150,5,$2989.00,$3633.00,38,0,B
COMMN,7389,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06520,5,$2199.00,$2672.00,377,0,B
COMMN,7390,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06800,5,$2521.00,$3064.00,6,0,B
COMMN,7392,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06460,1,$2135.00,$2596.00,790,0,B
COMMN,7393,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06840,5,$2571.00,$3126.00,12,0,B
COMMN,7394,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07270,5,$3169.00,$3851.00,12,0,B
COMMN,7395,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06770,5,$2483.00,$3018.00,377,0,B
COMMN,7404,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06305,1,$1980.00,$2407.00,261,0,B
SFMTA,7408,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06140,1,$1827.00,$2221.00,6,0,B
COMMN,7410,07/01/2009 12:00:00 AM,03/19/2010 12:00:00 AM,COMMN,SFM,06235,1,$1914.00,$2326.00,252,0,B
COMMN,7412,07/01/2009 12:00:00 AM,05/14/2010 12:00:00 AM,COMMN,SFM,06445,1,$2120.00,$2577.00,200,0,B
COMMN,7416,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05930,1,$1650.00,$2004.00,790,0,B
COMMN,7418,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06320,1,$1994.00,$2424.00,790,0,B
COMMN,7420,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7420F,1,$2308.00,$2308.00,39,0,B
COMMN,7421,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06425,1,$2099.00,$2551.00,261,0,B
COMMN,7424,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06715,5,$2418.00,$2940.00,3,0,B
COMMN,7428,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06600,5,$2287.00,$2779.00,36,0,B
COMMN,7430,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06990,1,$2764.00,$3359.00,6,0,B
COMMN,7432,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06680,1,$2377.00,$2890.00,6,0,B
COMMN,7434,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06160,5,$1844.00,$2242.00,130,0,B
COMMN,7441,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05680,1,$1463.00,$1773.00,790,0,B
COMMN,7444,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06500,1,$2178.00,$2647.00,856,0,B
COMMN,7449,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07030,1,$2819.00,$3426.00,38,0,B
COMMN,7450,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06020,1,$1723.00,$2094.00,790,0,B
SFMTA,7454,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05460,1,$1316.00,$1596.00,790,0,B
COMMN,7457,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06300,1,$1975.00,$2401.00,21,0,B
SFMTA,7458,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06335,1,$2009.00,$2442.00,261,0,B
COMMN,7463,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7463F,1,$1817.00,$3451.00,38,0,B
COMMN,7470,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06290,1,$1965.00,$2388.00,790,0,B
SFMTA,7472,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7472F,1,$2994.00,$2994.00,39,0,B
SFMTA,7473,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7473F,1,$2389.00,$2389.00,39,0,B
COMMN,7480,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06700,1,$2401.00,$2918.00,6,0,B
COMMN,7482,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06940,1,$2700.00,$3282.00,6,0,B
COMMN,7484,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07080,1,$2890.00,$3513.00,6,0,B
COMMN,7488,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07420,1,$3410.00,$4145.00,6,0,B
COMMN,7501,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,7501F,1,$1142.00,$1824.00,261,0,B
COMMN,7502,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06235,1,$1914.00,$2326.00,261,0,B
COMMN,7510,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05860,1,$1596.00,$1936.00,6,0,B
